dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
Hyde Sukhumvit 11,"No27, ซอย สุขุมวิท 11 แขวง คลองเตยเหนือ เขตวัฒนา",Watthana,9854687.0,,Bedrooms|Bathrooms|Internal area,1|1|63.56,Towers,1,"Hyde Sukhumvit 11 luxury Bangkok condo for sale near BTS Nana is a high-rise luxury apartment project that was constructed by Grande Asset Hotel & Properties in 2017.
Experience a glamorous residence that blends splendid structure with unrivaled style.
This Bangkok condo for sale consists of 2 buildings, having 39 floors and 478 units.
Facilities at Hyde Sukhumvit 11 luxury condo for sale in Bangkok
Hyde Sukhumvit 13 has a great variety of modern facilities including","24/7 reception desk
Security gate
CCTV
rooftop swimming pool and jacuzzi
sauna and steam on 39 floor
multipurpose room on 37 floor
garden
fully equipped gym/fitness club on 39 floor
the golf simulator room on the 37 floor
parking area",Parking|24-hours Security|Swimming Pool|Garden / BBQ,True|True|True|True,,,,"180,795",0,-3.01,4.54,-14.93
Siamese Exclusive Sukhumvit 31,"31-39 Soi Sukhumvit 31, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,15080292.0,,Bedrooms|Bathrooms|Internal area,1|1|106.11,Floors|Towers|Project Area|Year built,"21|1|2,800 m2|2017","Siamese Exclusive Sukhumvit 31 luxury condo for sale in Bangkok was developed by Siamese Asset in 2019.
This Bangkok luxury condo for sale comprises a single building, having 193 units on 21 floors each. Project area   700 sq. wah (2,800 sqm). Parking lot: 162 Slots (Intelligent Parking 86 slots)","A perfect combination of luxury and nature converges seamlessly, through the concept of ""Living in the garden"" relay to the design of both interior and architecture by Somdoon Architectural.
With a retreat balcony with private terraces and porches bursting the residence with a greenery area where you can relax under the shade of trees that is filled with ivy canopies. Reflecting through architectural design with a series of colorful trees yet provision with a high-rise balcony to accommodate the growth of trees in the future.
Providing maximum privacy and security for our customers with an exclusive private lift accessing directly to your residence and intelligent parking that will perfectly accommodate the lifestyle of the new generation.
Apartment types:",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|True|False|False,marker marker-bts|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Asok|Sukhumvit|Phrom Phong|Sukhumvit Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,850 m / 5 minutes by car|980 m / 9 minutes by car|1.1 km / 4 minutes by car|2.2 km / 18 minutes by car|2.4 km / 19 minutes by car|2.5 km / 12 minutes by car,"201,632",0,-3.28,4.49,3.71
Noble Refine,"Sukhumvit 26, Khlong Tan, Khlong Toei, Bangkok 10110",Khlong Toei,7000000.0,,Bedrooms|Bathrooms|Internal area,1|1|35,Floors|Towers|Year built,25|1|2012,This small condo near BTS Prompong is available in a popular Noble Refine Sukhumvit 26 condominium in Bangkok CBD,"this Bangkok condo features higher ceilings
this small condo is well-maintained by the owner
1-bedroom
1-bathroom with bathtub
balcony
high floor: 25+
facing direction: east
fully furnished
fully equipped kitchen
electrical appliances
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|True,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-mrt|marker marker-expressway|marker marker-expressway,Phrom Phong|Thong Lo|Tha Ruea 2 Toll Plaza|Queen Sirikit National Convention Centre|Rama 4-2 Toll Plaza|At Narong Toll Plaza,300 m / 4 minutes by foot|1.1 km / 6 minutes by car|2.4 km / 11 minutes by car|2.7 km / 10 minutes by car|3 km / 20 minutes by car|3.1 km / 11 minutes by car,"190,137",0,-2.36,4.39,1.9
A Space I.D. Asoke - Ratchada,"Thanon Din Daeng, Din Daeng, Bangkok 10400",Ratchathewi,4088197.0,,Bedrooms|Bathrooms|Internal area,1|1|54.73,Floors|Towers|Year built,30|1|2016,"A Space ID Asoke-Ratchada is an affordable condo located near MRT Rama 9.
A Space ID Asoke-Ratchada condo was built in 2016 by Areeya Property
The Complete Living Space with Innovative Mechanical Parking project was placed in Rama 9, within close proximity to Central Rama 9 trendy shopping mall, with convenient access to the MRT Subway.
Apartment types","Studio - 33 sqm
1-bedroom - 33-42 sqm
2-bedroom - 67 - 74 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|True,marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-mrt,Phraram Kao 9|Phra Ram 9|Asok 2 Toll Plaza|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Phetchaburi,710 m / 9 minutes by foot|740 m / 9 minutes by foot|910 m / 7 minutes by car|1.2 km / 12 minutes by car|1.2 km / 13 minutes by car|1.4 km / 6 minutes by car,"126,979",0,11.06,4.16,4.51
HQ by Sansiri,"Thong Lo 6, Khlong Toei Nuea, Vadhana, Bangkok 10110",Watthana,18155887.0,,Bedrooms|Bathrooms|Internal area,1|1|135.36,Floors|Towers|Project Area|Year built,"36|1|3,032 m2|2014","HQ by Sansiri Thonglor luxury condo for sale in Bangkok on Sukhumvit 55 was built by Sansiri PCL in 2014.
This luxury  Bangkok condominium comprises a single building having 197 apartments on 36 floors. Project Area: 3,032 m2
Harmony Living in Thong Lo
Located in Sukhumvit soi 55, only 5 minutes drive from BTS Thong Lo, the location offers residents superior commuting convenience for both leisure and business.
Surrounded by the vibrant neighborhood of Little Tokyo, and a stone’s throw from Thong Lo, the development covers an array of amenities ranging from hospitals, International schools, supermarkets, and a variety of cafes and restaurants.
Landscaped especially for residents who wish to escape the buzz and bustle of city life, the development has put careful consideration into the selection of trees, plants, and other green elements featured in the development. The highlight of the pristine landscape is the common courtyard at the center of the development.
Apartment types",,Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Ekkamai|Phrom Phong|Phatthanakan 1 Toll Plaza|At Narong Toll Plaza|Phra Khanong Toll Plaza,920 m / 4 minutes by car|1.6 km / 8 minutes by car|2 km / 8 minutes by car|3.2 km / 12 minutes by car|3.2 km / 11 minutes by car|4 km / 11 minutes by car,"246,167",0,-2.52,4.28,3.41
Saranjai Mansion,"Sukhumvit Soi 6, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,5400000.0,,Bedrooms|Bathrooms|Internal area,1|1|63,Floors|Towers|Year built,23|1|1992,This condo on Sukhumvit 6 with 1 bedroom is available on a low floor at Saranjai Mansion condominium near BTS Nana in Bangkok CBD,"1 bedroom
1 bathroom
balcony
area: 63 sqm
facing direction: North
car parking slot
fully furnished – classic style
fully equipped kitchen
full set of electrical appliances including flat TV, refrigerator, washing machine, and microwave
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|True|False|False,marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway,Nana|Sukhumvit Toll Plaza|Asok|Phloen Chit|Phetchaburi Toll Plaza|Rama 4-2 Toll Plaza,270 m / 3 minutes by foot|820 m / 5 minutes by car|880 m / 13 minutes by car|920 m / 6 minutes by car|1.8 km / 13 minutes by car|3.1 km / 13 minutes by car,"86,923",0,7.11,4.35,-6.8
Kallista Mansion,"64 Soi Chai Yot, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,35000000.0,,Bedrooms|Bathrooms|Internal area,3|4|315,Floors|Towers|Year built,34|1|1997,A large luxury apartment for sale with a tenant is available now in Kallista Mansion Sukhumvit 11:,"luxury apartment: renovated and nicely furnished
large living room: with bar, dining area, and pool table
3-bedroom
4-bathroom
2 balconies of good size: in the living room and in the master bedroom
maids' quarter with a Thai kitchen, service area, separate toilet, and independent entrance
area: 315 sqm
mid-floor: 10+
separated kitchen: fully equipped
full set of electrical appliances
foreign freehold ownership quota is available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|False|False|True,marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway,Phetchaburi|Phetchaburi|Phetchaburi Toll Plaza|Phetchaburi Toll Plaza|Nana|Nana|Sukhumvit Toll Plaza|||||,910 m / 8 minutes by car|910 m / 8 minutes by car|940 m / 12 minutes by car|940 m / 12 minutes by car|1.2 km / 8 minutes by car|1.2 km / 8 minutes by car||||||,"130,159",15.85,18.84,1.91,-31.23
Regent on the Park 1,"32 Soi Sukhumvit 26, Khwaeng Khlong Tan, Khet Khlong Toei",Khlong Toei,22648558.0,,Bedrooms|Bathrooms|Internal area,1|1|287.49,Floors|Towers|Year built,34|1|1992,"Regent on the Park 1 Sukhumvit 26 condo for sale in Bangkok is a high-rise apartment building located near BTS Phrom Phong and Emporium shopping mall.
Regent on the Park 1 Sukhumvit 26 condominium was constructed in 1992. It comprises a single building having 81 apartments on 34 floors.
Regent on the Park 1 is a pet-friendly condominium.
Apartment types","1-bedroom: 40 - 45 sqm
2-bedroom: 80-250 sqm
3-bedroom: 250-377 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-expressway,Phrom Phong|Thong Lo|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza|Queen Sirikit National Convention Centre|At Narong Toll Plaza,690 m / 9 minutes by foot|1.5 km / 9 minutes by car|2.1 km / 11 minutes by car|2.2 km / 11 minutes by car|2.4 km / 12 minutes by car|2.8 km / 11 minutes by car,"99,280",0,8.99,3.02,26.9
The Address Asoke,"Phetchaburi Road, Khwaeng Makkasan, Khet Ratchathewi",Watthana,9900000.0,,Bedrooms|Bathrooms|Internal area,2|2|66,Floors|Towers|Project Area|Year built,"44|1|6,308 m2|2012",This condo in Asoke on a low floor is available now in The Address Asoke condominium near MRT Phetchaburi and Makkasan Airport Railink,"2-bedroom
2-bathroom
1 balcony
1 parking slot
65 sqm
Low floor (10-)
facing South
nice and comfortable layout
jacuzzi in bathroom
fully furnished
build-in closet
fully equipped kitchen
washing machine
flat TV
microwave
foreign freehold quota available",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|False|False|False,marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-mrt,Phetchaburi|Asok 2 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza|Phraram Kao 9|Phra Ram 9,220 m / 3 minutes by foot|800 m / 2 minutes by car|820 m / 14 minutes by car|890 m / 4 minutes by car|1.1 km / 8 minutes by car|1.2 km / 8 minutes by car,"156,451",0,-0.38,4.48,5.99
Q Asoke,"1638/1 Phetchaburi Rd, Khwaeng Makkasan, Khet Ratchathewi",Watthana,5800000.0,,Bedrooms|Bathrooms|Internal area,1|1|37,Floors|Towers|Project Area|Year built,"41|1|5,360 m2|2015",A flat for sale near MRT Phetchaburi is available on a high floor at Q Asoke Bangkok luxury condominium,"1-bedroom
1-bathroom
balcony
high-floor: 20+ with unblocked city view
car parking slot
open fully equipped kitchen
fully furnished: modern style
full set of electrical appliances: flat TV, refrigerator, washing machine, microwave
foreign freehold quota is available for this Bangkok apartment",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|True|True,marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-mrt,Phetchaburi|Asok 4 Toll Plaza|Asok 2 Toll Plaza|Asok 1 Toll Plaza|Phraram Kao 9|Phra Ram 9,98 m / 2 minutes by foot|710 m / 10 minutes by foot|720 m / 10 minutes by foot|780 m / 6 minutes by car|1.1 km / 13 minutes by car|1.1 km / 13 minutes by car,"202,758",0,0.46,3.73,-6.38
Baan Prida,"4 Soi Sukhumvit 8, Khwaeng Khlong Toei, Khet Khlong Toei",Khlong Toei,16600000.0,,Bedrooms|Bathrooms|Internal area,1|1|166.72,Floors|Towers|Year built,14|1|1986,"Baan Prida Sukhumvit 8 Bangkok condo for sale near Nana BTS is located in a quiet area in a charming building.
There are only 19 apartments in this pet-friendly residence in Bangkok.
Baan Prida Bangkok condo for sale is a pet-friendly building.
This Bangkok pet-friendly apartment in Bangkok in Sukhumvit Soi 8 features a very good location just near Nana BTS station. It is located only 1 km from Bumrungrad International Hospital - one of the best hospitals in Thailand. Many good food stores (Foodland 24/7 Supermarket and Villa Market) are located in the very close proximity
Room type & Room size
Apartments in Baan Prida Bangkok condominium feature bigger sizes:","Apartment types: 2 - 4-bedroom
Apartment sizes: 170 - 480 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|True,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-mrt|marker marker-expressway|marker marker-expressway,Nana|Asok|Sukhumvit Toll Plaza|Sukhumvit|Phetchaburi Toll Plaza|Rama 4-2 Toll Plaza,240 m / 3 minutes by foot|700 m / 8 minutes by foot|930 m / 5 minutes by car|1.1 km / 5 minutes by car|1.9 km / 13 minutes by car|3.2 km / 13 minutes by car,"100,484",0,0.56,3.06,-11.72
