dev,address,district,sale_price,rent_price,internal_feature_keys,internal_feature_values,external_feature_keys,exteranal_feature_values,description,detail,amenity_keys,amenity_values,neighbor_cats,neighbor_names,neighbor_distances,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year
The Lofts Ekkamai,"1413 Sukhumvit Road, Phra Khanong Nuea, Watthana, Bangkok 10110",Khlong Toei,7000000.0,,Bedrooms|Bathrooms|Internal area,1|1|35,Floors|Towers|Project Area|Year built,"28|1|13,721 m2|2016",This condo near BTS Ekkamai is available now. This new 1 bedroom in The Lofts Ekkamai is nicely decorated.,"1 bedroom
1 bathroom
1 balcony
35 sqm
balcony
mid-flow (10-20)
1 parking slot
fully and nicely furnished
open and fully equipped built-in kitchen
full set of electrical appliances",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Ekkamai|Phra Khanong|Thong Lo|Phra Khanong Toll Plaza|At Narong Toll Plaza|At Narong 2 Toll Plaza,330 m / 4 minutes by foot|550 m / 7 minutes by foot|1.2 km / 5 minutes by car|2.2 km / 5 minutes by car|2.2 km / 11 minutes by car|2.8 km / 17 minutes by car,"192,794",0,-0.23,4.43,1.86
15 Suite,"67 Soi Sukhumvit 15, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,9900000.0,,Bedrooms|Bathrooms|Internal area,1|1|112,Floors|Towers|Project Area|Year built,"8|1|3,041 m2|1996","15 Suite Sukhumvit 15 condo for sale in Asoke near NIST International School was built in 1996.
This Bangkok condo for sale comprises a single building, having 75 units on 8 floors.
Facilities at 15 Suite Sukhumvit 15 condo for sale in Bangkok
Facilities of this Bangkok apartment include:","lobby
elevator
parking
24-hours security
CCTV
swimming pool
gym/fitness room",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|False,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Nana|Sukhumvit|Phetchaburi|Sukhumvit Toll Plaza|Phetchaburi Toll Plaza|Asok 2 Toll Plaza,860 m / 11 minutes by car|1.3 km / 6 minutes by car|1.3 km / 9 minutes by car|1.4 km / 9 minutes by car|1.5 km / 14 minutes by car|2 km / 11 minutes by car,"53,571",0,0,6.74,19.44
Liberty Park,"72 Soi Prasan Mit, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,19879624.0,,Bedrooms|Bathrooms|Internal area,1|1|285.14,Floors|Towers|Year built,34|1|1993,"Liberty Park Sukhumvit 23 condo for sale in Bangkok in Asoke near Srinakharinwirot University was completed in 1993.
This condominium in Bangkok comprises a single building, having 79 spacious apartments on 34 floors.
Facilities at Liberty Park Bangkok apartment for sale in Sukhumvit 23
Facilities of Liberty Park 1 include:","lobby
elevator
parking
24-hours security
CCTV
swimming pool
sauna
gym / fitness",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|False|False|False,marker marker-mrt|marker marker-mrt|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Sukhumvit|Phetchaburi|Asok|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,680 m / 8 minutes by foot|1 km / 10 minutes by car|1 km / 6 minutes by car|1.7 km / 17 minutes by car|1.7 km / 20 minutes by car|1.8 km / 14 minutes by car,"113,096",0,19.57,3.66,38
Symphony Sukhumvit,"Thanon Sukhumvit, Bang Chak, Phra Khanong, Bangkok 10260",Phra Khanong,3754016.0,,Bedrooms|Bathrooms|Internal area,1|1|51.3,Floors|Towers|Project Area|Year built,"8|1|1,704 m2|2010","Symphony Sukhumvit 62 Bang Chak is a low-rise condo for sale in Bangkok that was built in 2010.
This condominium comprises a single building having 79 apartments on 8 floors
Facilities at Symphony Sukhumvit 62 condo
Facilities at this Sukhumvit apartment building include:","elevator
parking lot
24-hours security
CCTV
swimming pool
fitness/gym",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-bts|marker marker-expressway|marker marker-expressway,Bang Chak|Punna Withi|Sukhumvit 62 Toll Plaza|On Nut|Bangchak Toll Plaza|At Narong 1 Toll Plaza,69 m / 1 minute by foot|930 m / 4 minutes by car|1.1 km / 5 minutes by car|1.2 km / 3 minutes by car|2.3 km / 25 minutes by car|2.3 km / 13 minutes by car,"74,286",0,-18.62,5.61,-1.98
Rhythm Ratchada,"558 Ratchadaphisek Road, Khwaeng Samsen Nok, Khet Huai Khwang",Huai Khwang,4974244.0,,Bedrooms|Bathrooms|Internal area,1|1|59.38,Towers,1,"Rhythm Ratchada condo for sale in Rama 9 was developed by AP Thai in 2011. AP Thai PCL is one of the leading developers in Thailand in terms of quality and location.
The condominium comprises 2 buildings, having 881 units on 37 floors.
Facilities of Rhythm Ratchada","elevator
parking
24-hours security
CCTV
swimming pool
sauna
gym
garden / BBQ
playground
kid's area
shop on-premise",Parking|24-hours Security|Swimming Pool|Garden / BBQ,True|True|True|True,marker marker-mrt|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Ratchadaphisek|Ratchadaphisek|Lat Phrao|Sutthisan Toll Plaza|Lat Phrao Toll Plaza-Inbound|Lat Phrao Toll Plaza-Outbound,240 m / 4 minutes by foot|340 m / 5 minutes by foot|1.1 km / 5 minutes by car|2.4 km / 8 minutes by car|3.3 km / 10 minutes by car|3.3 km / 9 minutes by car,"112,648",0,0.61,4.05,1.6
Baan Saraan,"Sukhumvit 31, Khlong Tan Nuea, Vadhana, Bangkok 10110",Watthana,10104451.0,,Bedrooms|Bathrooms|Internal area,1|1|145.73,Floors|Towers|Project Area|Year built,"8|1|1,472 m2|2007","Baan Saraan Sukhumvit 31 condo for sale in Bangkok near Sirnakharinwirot University was built in 2007.
This low-rise Bangkok condominium in Sukhumvit 31 comprises a single building having 42 apartments on 8 floors.
Facilities at Baan Saraan Sukhumvit 31 condo in Bangkok","lobby
24-hour security guard
CCTV
underground parking
outdoor swimming pool
fitness/gym room
sauna",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|False|False|False,marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-mrt,Phetchaburi|Sukhumvit|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza|Phra Ram 9,1.8 km / 7 minutes by car|1.9 km / 16 minutes by car|2.5 km / 16 minutes by car|2.5 km / 16 minutes by car|2.5 km / 9 minutes by car|2.8 km / 14 minutes by car,"109,871",0,17.75,3.9,-2.99
Royce Private Residences,"61 Soi Sukhumvit 31, Khwaeng Khlong Toei Nuea, Khet Watthana",Watthana,32500000.0,,Bedrooms|Bathrooms|Internal area,3|3|145,Floors|Towers|Project Area|Year built,"39|2|6,024 m2|2012",3-bedroom property for SALE of 145 sq.m at Royce Private Residences in Asoke - Phrom Phong (Sukhumvit 21-47).,"This property features: Air-conditioning, Furniture, Storage room, Private garden, Balcony/terrace, Private elevator, Maid area,",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|True|True|False|True|True,marker marker-bts|marker marker-mrt|marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-expressway,Asok|Sukhumvit|Phetchaburi|Asok 3 Toll Plaza|Asok 4 Toll Plaza|Asok 1 Toll Plaza,1.1 km / 7 minutes by car|1.1 km / 10 minutes by car|1.4 km / 7 minutes by car|2.1 km / 16 minutes by car|2.1 km / 16 minutes by car|2.2 km / 10 minutes by car,"215,496",0,2.53,4.05,4.15
Baan Sathorn,"31 Soi Ngam Duphli, Khwaeng Thung Maha Mek, Khet Sathon",Sathon,24976809.0,,Bedrooms|Bathrooms|Internal area,1|1|349.42,Floors|Towers|Year built,20|1|1994,"Baan Sathorn Lumpini condo for sale in Bangkok was developed in 1996.
The total number of apartments is 50 on 20 floors.",Baan Sathorn is a pet-friendly condominium,Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|False|False|False|False|False,marker marker-mrt|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-mrt|marker marker-expressway,Lumphini|Rama 4-2 Toll Plaza|Rama 4-1 Toll Plaza|Khlong Toei|Si Lom|River Side Toll Plaza,850 m / 4 minutes by car|1.1 km / 6 minutes by car|1.1 km / 7 minutes by car|1.2 km / 6 minutes by car|1.7 km / 7 minutes by car|2.6 km / 10 minutes by car,"100,128",0,7.16,3.2,-28.42
The Lanai Sathorn,"216/2 Soi Yen Akat 2, Khwaeng Chong Nonsi, Khet Yan Nawa",Yan Nawa,22770102.0,,Bedrooms|Bathrooms|Internal area,1|1|316.25,Floors|Towers|Project Area|Year built,"8|1|2,268 m2|2006","The Lanai Sathorn condo for sale in Bangkok was built by Sansiri PCL in 2006.
This Bangkok condo for sale in Sathorn comprises 1 building, having 34 apartments on 8 floors.
Apartment types","Unit types: 2-3 bedroom
Unit sizes: 166-267 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-mrt|marker marker-mrt|marker marker-mrt,River Side Toll Plaza|Rama 4-1 Toll Plaza|Rama 4-2 Toll Plaza|Khlong Toei|Lumphini|Queen Sirikit National Convention Centre,970 m / 8 minutes by car|1.8 km / 9 minutes by car|1.9 km / 10 minutes by car|2 km / 11 minutes by car|2.3 km / 8 minutes by car|2.8 km / 12 minutes by car,"83,334",0,-4.43,5.27,-7.11
Wish @ Siam,"692/16 ถนน บรรทัดทอง Khwaeng Thanon Phetchaburi, Khet Ratchathewi",Pathum Wan,3673697.0,,Bedrooms|Bathrooms|Internal area,1|1|45.52,Floors|Towers|Project Area|Year built,"8|2|3,216 m2|2009","Wish @ Siam Ratchathewi is a condo for sale in Bangkok that was built in 2009.
This low-rise Bangkok condo for sale comprises two buildings of 8 floors each having 284 apartments
Apartment types","unit types: studio - 2 bedroom
unit sizes: 26 - 55 sqm",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|False|True|False|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Ratchathewi|Phaya Thai|National Stadium|Uruphong Toll Plaza|Yommarat Toll Plaza|Phahon Yothin 1 Toll Plaza,230 m / 3 minutes by foot|750 m / 10 minutes by foot|860 m / 7 minutes by car|1.3 km / 7 minutes by car|1.4 km / 7 minutes by car|2.1 km / 12 minutes by car,"100,422",0,-15.12,4.18,-12.06
Ashton Morph 38,"1 Sukhumvit Rd, Khwaeng Phra Khanong, Khet Khlong Toei",Khlong Toei,13964593.0,,Bedrooms|Bathrooms|Internal area,1|1|63.31,Floors|Towers|Project Area|Year built,"32|1|5,320 m2|2012","Ashton Morph 38 Sukhumvit 38 condo for sale near BTS Thong Lo was built in 2012 by Ananda Development PCL
Ananda is also known behind",,Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|False|True,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Thong Lo|Ekkamai|Phra Khanong|At Narong Toll Plaza|Tha Ruea 2 Toll Plaza|Tha Ruea 1 Toll Plaza,380 m / 5 minutes by foot|1.2 km / 5 minutes by car|2 km / 8 minutes by car|2.1 km / 7 minutes by car|3 km / 10 minutes by car|3.1 km / 9 minutes by car,"213,899",0,-6.96,4.35,1.44
The Monument Thong Lo,"994 สุขุมวิท Khwaeng Khlong Tan Nuea, Khet Watthana",Watthana,92000000.0,,Bedrooms|Bathrooms|Internal area,3|3|252,Floors|Towers|Year built,45|1|2019,3-bedroom property for SALE of 252 sq.m at The Monument Thong Lo in Thonglor - Ekkamai (Sukhumvit 49-65).,"This property features: Air-conditioning, Furniture, Storage room, Top floor, High floor, Balcony/terrace, Private elevator, Maid area,",Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|True|True|True|True,marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway|marker marker-bts|marker marker-bts,Thong Lo|Ramkhamhaeng Toll Plaza|Rama 9 Toll Plaza|Rama 9-1 Toll Plaza Chalong Rat|Phrom Phong|Ekkamai,2.3 km / 8 minutes by car|2.5 km / 22 minutes by car|2.5 km / 14 minutes by car|2.7 km / 16 minutes by car|2.8 km / 12 minutes by car|2.9 km / 12 minutes by car,"123,023",-57.21,-53.96,11.71,27.12
The Room Sukhumvit 69,"1579 Sukhumvit Road, Khwaeng Phra Khanong Nuea, Khet Watthana",Khlong Toei,6846701.0,,Bedrooms|Bathrooms|Internal area,1|1|47.3,Floors|Towers|Project Area|Year built,"27|1|5,206 m2|2014","The Room Sukhumvit 69 Phra Khanong is a luxury Bangkok condo for sale that was developed by Land & Houses PCL and completed in 2014.
Land & Houses is also known as the developer of",,Elevator|Parking|24-hours Security|CCTV|Swimming Pool|Sauna|Gym|Garden / BBQ|Playground / Kid's Area|Shop on Premise|Restaurant on Premise|Wi-Fi,True|True|True|True|True|True|True|True|False|False|False|False,marker marker-bts|marker marker-bts|marker marker-bts|marker marker-expressway|marker marker-expressway|marker marker-expressway,Phra Khanong|Ekkamai|On Nut|Phra Khanong Toll Plaza|At Narong 2 Toll Plaza|At Narong 1 Toll Plaza,190 m / 3 minutes by foot|1.1 km / 9 minutes by car|1.3 km / 7 minutes by car|1.4 km / 3 minutes by car|2.2 km / 16 minutes by car|2.4 km / 11 minutes by car,"185,714",6.91,0.12,5.54,31.64
