dev,district,sale_price,asking_price,asking_price_change_quater,asking_price_change_year,gross_rental_yield,rental_price_change_year,bedrooms,bathrooms,internal_area,floors,towers,year_built,has_elevator,has_parking,has_security,has_cctv,has_pool,has_sauna,has_gym,has_garden_bbq,has_playground,has_shop_on_premise,has_restaurant_on_premise,has_wifi,city_train_distance,express_way_distance,close_city_train,close_express_way
Hive Sathorn,Khlong San,4400000.0,116426.0,0.0,-2.73,4.34,2.43,1.0,1.0,50.0,31.0,1.0,2010.0,1,1,1,1,1,1,1,1,1,0,0,1,120.0,2300.0,1,0
Hive Taksin,Khlong San,4430000.0,112450.0,0.0,1.54,4.24,12.46,1.0,1.0,40.0,28.0,1.0,2009.0,1,1,1,1,1,1,1,1,0,0,0,1,320.0,3000.0,1,0
Baan Sathorn Chaopraya,Khlong San,28000000.0,102699.0,0.0,2.58,4.32,-5.13,4.0,4.0,331.38,37.0,1.0,2005.0,1,1,1,1,1,1,1,1,1,1,1,1,1200.0,1800.0,0,0
Magnolias Waterfront Residences,Khlong San,136950000.0,393369.0,0.0,26.85,3.06,-4.02,3.0,4.0,249.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Banyan Tree Residences Bangkok,Khlong San,50000000.0,380401.0,0.0,-4.84,3.4,9.32,2.0,3.0,160.0,61.0,1.0,,1,1,1,1,1,1,1,1,0,0,1,1,2000.0,2200.0,0,0
The River,Khlong San,32000000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,135.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,65000000.0,286344.0,27.79,28.01,2.22,-10.79,3.0,3.0,226.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,52000000.0,286344.0,27.79,28.01,2.22,-10.79,3.0,3.0,232.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Chapter Charoennakhorn-Riverside,Khlong San,4326000.0,151688.0,0.0,-8.47,0.0,,1.0,1.0,25.1,45.0,2.0,2022.0,1,1,1,1,1,1,1,0,1,0,0,1,1300.0,2500.0,0,0
The River,Khlong San,13800000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,69.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,25000000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,110.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,19500000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,112.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,27500000.0,286344.0,27.79,28.01,2.22,-10.79,3.0,3.0,138.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,30900000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,135.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,10000000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,55.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,10000000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,69.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,26000000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,3.0,138.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,45900000.0,286344.0,27.79,28.01,2.22,-10.79,3.0,3.0,207.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,27000000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,135.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Baan Sathorn Chaopraya,Khlong San,13000000.0,102699.0,0.0,2.58,4.32,-5.13,2.0,2.0,110.0,37.0,1.0,2005.0,1,1,1,1,1,1,1,1,1,1,1,1,1200.0,1800.0,0,0
The River,Khlong San,37000000.0,286344.0,27.79,28.01,2.22,-10.79,3.0,3.0,186.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Magnolias Waterfront Residences,Khlong San,33900000.0,393369.0,0.0,26.85,3.06,-4.02,2.0,2.0,92.21,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Baan Sathorn Chaopraya,Khlong San,4662512.0,102699.0,0.0,2.58,4.32,-5.13,1.0,1.0,58.0,37.0,1.0,2005.0,1,1,1,1,1,1,1,1,1,1,1,1,1200.0,1800.0,0,0
The River,Khlong San,30000000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,138.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Supalai Premier Charoen Nakhon,Khlong San,9588000.0,123229.0,0.0,15.89,4.66,8.13,2.0,2.0,76.5,26.0,1.0,2020.0,1,1,1,1,1,1,1,1,1,1,0,0,1900.0,1500.0,0,0
Urbano Absolute Sathon - Taksin,Khlong San,5414000.0,136842.0,10.25,15.42,5.31,26.57,1.0,1.0,34.0,40.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,0,0,0,1600.0,1900.0,0,0
The River,Khlong San,12000000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,56.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Baan Sathorn Chaopraya,Khlong San,10300000.0,102699.0,0.0,2.58,4.32,-5.13,2.0,2.0,102.0,37.0,1.0,2005.0,1,1,1,1,1,1,1,1,1,1,1,1,1200.0,1800.0,0,0
The River,Khlong San,80000000.0,286344.0,27.79,28.01,2.22,-10.79,5.0,5.0,358.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,88000000.0,286344.0,27.79,28.01,2.22,-10.79,4.0,4.0,355.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,30140000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,137.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,13905000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,66.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,14000000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,65.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,13000000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,69.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The Residences At Mandarin Oriental,Khlong San,485966287.0,553382.0,0.0,19.22,3.38,-5.12,4.0,8.0,709.42,51.0,1.0,2018.0,1,1,1,1,1,1,1,1,1,1,1,1,2000.0,1400.0,0,0
Watermark Chaophraya River,Khlong San,12000000.0,133627.0,0.0,-0.56,3.81,-9.4,2.0,,105.0,52.0,2.0,,1,1,1,1,1,1,1,1,1,0,0,1,1800.0,3000.0,0,0
The River,Khlong San,29000000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,135.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Bangkok Feliz @ Krungthonburi Station,Khlong San,2590000.0,129191.0,0.0,16.23,3.91,3.95,1.0,1.0,29.5,8.0,1.0,2015.0,1,1,1,1,1,0,1,1,1,0,0,0,1200.0,2000.0,0,0
Baan Sathorn Chaopraya,Khlong San,6080000.0,102699.0,0.0,2.58,4.32,-5.13,1.0,1.0,58.0,37.0,1.0,2005.0,1,1,1,1,1,1,1,1,1,1,1,1,1200.0,1800.0,0,0
The River,Khlong San,19500000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,112.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,19600000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,110.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,48000000.0,286344.0,27.79,28.01,2.22,-10.79,3.0,4.0,193.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,39900000.0,286344.0,27.79,28.01,2.22,-10.79,3.0,4.0,232.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Hive Taksin,Khlong San,5999000.0,112450.0,0.0,1.54,4.24,12.46,2.0,2.0,67.0,28.0,1.0,2009.0,1,1,1,1,1,1,1,1,0,0,0,1,320.0,3000.0,1,0
Ideo Sathorn - Wongwian Yai,Khlong San,8929000.0,151552.0,0.0,-4.46,3.67,-7.94,2.0,2.0,55.5,28.0,1.0,,1,1,1,1,1,1,1,1,0,1,0,0,300.0,2900.0,1,0
The River,Khlong San,13800000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,69.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Watermark Chaophraya River,Khlong San,18000000.0,133627.0,0.0,-0.56,3.81,-9.4,3.0,2.0,140.0,52.0,2.0,,1,1,1,1,1,1,1,1,1,0,0,1,1800.0,3000.0,0,0
The River,Khlong San,10000000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,69.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Watermark Chaophraya River,Khlong San,40000000.0,133627.0,0.0,-0.56,3.81,-9.4,3.0,3.0,285.0,52.0,2.0,,1,1,1,1,1,1,1,1,1,0,0,1,1800.0,3000.0,0,0
Banyan Tree Residences Riverside Bangkok,Khlong San,65000000.0,428966.0,0.0,30.03,3.41,31.25,2.0,2.0,181.0,45.0,1.0,,1,1,1,1,1,1,1,1,1,1,1,1,2000.0,2200.0,0,0
Baan Sathorn Chaopraya,Khlong San,21500000.0,102699.0,0.0,2.58,4.32,-5.13,3.0,3.0,235.0,37.0,1.0,2005.0,1,1,1,1,1,1,1,1,1,1,1,1,1200.0,1800.0,0,0
Villa Sathorn,Khlong San,6600000.0,113786.0,0.0,0.05,3.89,1.65,1.0,1.0,55.18,40.0,1.0,2010.0,1,1,1,1,1,1,1,1,1,1,0,0,490.0,2100.0,1,0
Magnolias Waterfront Residences,Khlong San,44000000.0,393369.0,0.0,26.85,3.06,-4.02,3.0,3.0,144.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
The Residences At Mandarin Oriental,Khlong San,135000000.0,553382.0,0.0,19.22,3.38,-5.12,3.0,4.0,223.0,51.0,1.0,2018.0,1,1,1,1,1,1,1,1,1,1,1,1,2000.0,1400.0,0,0
Urbano Absolute Sathon - Taksin,Khlong San,3300000.0,136842.0,10.25,15.42,5.31,26.57,,1.0,30.0,40.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,0,0,0,1600.0,1900.0,0,0
Magnolias Waterfront Residences,Khlong San,15500000.0,393369.0,0.0,26.85,3.06,-4.02,1.0,1.0,60.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
The River,Khlong San,58750000.0,286344.0,27.79,28.01,2.22,-10.79,3.0,4.0,235.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Magnolias Waterfront Residences,Khlong San,45000000.0,393369.0,0.0,26.85,3.06,-4.02,2.0,2.0,94.56,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
The River,Khlong San,28000000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,135.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,30900000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,135.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Magnolias Waterfront Residences,Khlong San,36120000.0,393369.0,0.0,26.85,3.06,-4.02,1.0,1.0,79.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Magnolias Waterfront Residences,Khlong San,31120000.0,393369.0,0.0,26.85,3.06,-4.02,2.0,2.0,112.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Magnolias Waterfront Residences,Khlong San,24140000.0,393369.0,0.0,26.85,3.06,-4.02,1.0,1.0,60.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
The River,Khlong San,26900000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,3.0,138.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Hive Taksin,Khlong San,4600000.0,112450.0,0.0,1.54,4.24,12.46,1.0,1.0,50.0,28.0,1.0,2009.0,1,1,1,1,1,1,1,1,0,0,0,1,320.0,3000.0,1,0
Ideo Sathorn - Taksin,Khlong San,2800000.0,110313.0,0.0,-22.17,4.51,-9.39,1.0,1.0,30.0,27.0,1.0,2010.0,1,1,1,1,1,0,1,1,0,0,0,0,920.0,2500.0,1,0
Watermark Chaophraya River,Khlong San,33000000.0,133627.0,0.0,-0.56,3.81,-9.4,3.0,3.0,220.0,52.0,2.0,,1,1,1,1,1,1,1,1,1,0,0,1,1800.0,3000.0,0,0
The River,Khlong San,11750000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,56.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,8800000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,69.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The Residences At Mandarin Oriental,Khlong San,485960000.0,553382.0,0.0,19.22,3.38,-5.12,5.0,8.0,709.0,51.0,1.0,2018.0,1,1,1,1,1,1,1,1,1,1,1,1,2000.0,1400.0,0,0
Watermark Chaophraya River,Khlong San,18000000.0,133627.0,0.0,-0.56,3.81,-9.4,3.0,3.0,142.0,52.0,2.0,,1,1,1,1,1,1,1,1,1,0,0,1,1800.0,3000.0,0,0
The River,Khlong San,39000000.0,286344.0,27.79,28.01,2.22,-10.79,3.0,4.0,232.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,27500000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,109.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Magnolias Waterfront Residences,Khlong San,58000000.0,393369.0,0.0,26.85,3.06,-4.02,3.0,3.0,144.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
The River,Khlong San,25000000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,3.0,136.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Ideo Blucove Sathorn,Khlong San,4192500.0,95445.0,0.0,1.52,4.48,-1.11,1.0,1.0,42.25,8.0,2.0,2009.0,1,1,1,1,1,0,1,1,0,0,0,1,100.0,3100.0,1,0
Urbano Absolute Sathon - Taksin,Khlong San,4800000.0,136842.0,10.25,15.42,5.31,26.57,1.0,1.0,38.0,40.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,0,0,0,1600.0,1900.0,0,0
The River,Khlong San,55000000.0,286344.0,27.79,28.01,2.22,-10.79,3.0,3.0,231.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Master View Executive Place,Khlong San,7400000.0,62166.0,0.0,8.75,4.32,0.45,3.0,2.0,128.0,40.0,1.0,1996.0,1,1,1,1,1,1,1,1,0,0,0,1,2000.0,3200.0,0,0
The River,Khlong San,26000000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,131.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Magnolias Waterfront Residences,Khlong San,70000000.0,393369.0,0.0,26.85,3.06,-4.02,3.0,3.0,173.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Magnolias Waterfront Residences,Khlong San,136950000.0,393369.0,0.0,26.85,3.06,-4.02,3.0,3.0,249.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Magnolias Waterfront Residences,Khlong San,63220000.0,393369.0,0.0,26.85,3.06,-4.02,3.0,3.0,144.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Magnolias Waterfront Residences,Khlong San,24790000.0,393369.0,0.0,26.85,3.06,-4.02,1.0,1.0,79.14,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Villa Sathorn,Khlong San,4990000.0,113786.0,0.0,0.05,3.89,1.65,1.0,1.0,50.0,40.0,1.0,2010.0,1,1,1,1,1,1,1,1,1,1,0,0,490.0,2100.0,1,0
Magnolias Waterfront Residences,Khlong San,26440000.0,393369.0,0.0,26.85,3.06,-4.02,1.0,1.0,78.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Magnolias Waterfront Residences,Khlong San,26340000.0,393369.0,0.0,26.85,3.06,-4.02,1.0,1.0,79.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Magnolias Waterfront Residences,Khlong San,40230000.0,393369.0,0.0,26.85,3.06,-4.02,2.0,2.0,94.56,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
The River,Khlong San,24770000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,3.0,98.35,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Supalai Premier Charoen Nakhon,Khlong San,6300000.0,123229.0,0.0,15.89,4.66,8.13,1.0,1.0,55.0,26.0,1.0,2020.0,1,1,1,1,1,1,1,1,1,1,0,0,1900.0,1500.0,0,0
Magnolias Waterfront Residences,Khlong San,22990000.0,393369.0,0.0,26.85,3.06,-4.02,1.0,1.0,60.58,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
The River,Khlong San,31000000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,135.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,15500000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,69.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Baan Chao Praya,Khlong San,7100000.0,113777.0,0.0,-2.97,4.49,-0.7,1.0,1.0,93.28,31.0,1.0,1994.0,1,1,1,1,1,1,1,0,1,0,0,0,2200.0,1600.0,0,0
Nye by Sansiri,Khlong San,3800000.0,130818.0,0.0,-0.77,4.0,-7.43,1.0,1.0,31.0,30.0,2.0,2015.0,1,1,1,1,1,0,1,1,0,0,0,1,280.0,2800.0,1,0
The River,Khlong San,50000000.0,286344.0,27.79,28.01,2.22,-10.79,3.0,3.0,232.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Banyan Tree Residences Bangkok,Khlong San,60000000.0,380401.0,0.0,-4.84,3.4,9.32,2.0,3.0,160.85,61.0,1.0,,1,1,1,1,1,1,1,1,0,0,1,1,2000.0,2200.0,0,0
Magnolias Waterfront Residences,Khlong San,42230000.0,393369.0,0.0,26.85,3.06,-4.02,2.0,2.0,112.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
The River,Khlong San,139400000.0,286344.0,27.79,28.01,2.22,-10.79,4.0,4.0,410.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,254984000.0,286344.0,27.79,28.01,2.22,-10.79,5.0,5.0,638.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Nye by Sansiri,Khlong San,4300000.0,130818.0,0.0,-0.77,4.0,-7.43,1.0,1.0,35.0,30.0,2.0,2015.0,1,1,1,1,1,0,1,1,0,0,0,1,280.0,2800.0,1,0
The River,Khlong San,21900000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,102.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Banyan Tree Residences Bangkok,Khlong San,25500000.0,380401.0,0.0,-4.84,3.4,9.32,1.0,1.0,,61.0,1.0,,1,1,1,1,1,1,1,1,0,0,1,1,2000.0,2200.0,0,0
The Residences At Mandarin Oriental,Khlong San,133000000.0,553382.0,0.0,19.22,3.38,-5.12,3.0,,223.0,51.0,1.0,2018.0,1,1,1,1,1,1,1,1,1,1,1,1,2000.0,1400.0,0,0
Nye by Sansiri,Khlong San,3980000.0,130818.0,0.0,-0.77,4.0,-7.43,1.0,1.0,36.0,30.0,2.0,2015.0,1,1,1,1,1,0,1,1,0,0,0,1,280.0,2800.0,1,0
Magnolias Waterfront Residences,Khlong San,62000000.0,393369.0,0.0,26.85,3.06,-4.02,4.0,3.0,173.44,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Urbano Absolute Sathon - Taksin,Khlong San,3350000.0,136842.0,10.25,15.42,5.31,26.57,,1.0,31.0,40.0,1.0,2013.0,1,1,1,1,1,1,1,1,0,0,0,0,1600.0,1900.0,0,0
Villa Sathorn,Khlong San,5500000.0,113786.0,0.0,0.05,3.89,1.65,1.0,1.0,55.0,40.0,1.0,2010.0,1,1,1,1,1,1,1,1,1,1,0,0,490.0,2100.0,1,0
The Residences At Mandarin Oriental,Khlong San,90000000.0,553382.0,0.0,19.22,3.38,-5.12,2.0,3.0,150.0,51.0,1.0,2018.0,1,1,1,1,1,1,1,1,1,1,1,1,2000.0,1400.0,0,0
The Residences At Mandarin Oriental,Khlong San,238596000.0,553382.0,0.0,19.22,3.38,-5.12,4.0,5.0,398.0,51.0,1.0,2018.0,1,1,1,1,1,1,1,1,1,1,1,1,2000.0,1400.0,0,0
Baan Sathorn Chaopraya,Khlong San,8900000.0,102699.0,0.0,2.58,4.32,-5.13,2.0,2.0,87.0,37.0,1.0,2005.0,1,1,1,1,1,1,1,1,1,1,1,1,1200.0,1800.0,0,0
Watermark Chaophraya River,Khlong San,39000000.0,133627.0,0.0,-0.56,3.81,-9.4,2.0,3.0,242.0,52.0,2.0,,1,1,1,1,1,1,1,1,1,0,0,1,1800.0,3000.0,0,0
The River,Khlong San,10500000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,68.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Baan Sathorn Chaopraya,Khlong San,4944000.0,102699.0,0.0,2.58,4.32,-5.13,1.0,1.0,74.5,37.0,1.0,2005.0,1,1,1,1,1,1,1,1,1,1,1,1,1200.0,1800.0,0,0
Magnolias Waterfront Residences,Khlong San,24000000.0,393369.0,0.0,26.85,3.06,-4.02,2.0,2.0,102.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
The River,Khlong San,27500000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,109.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,21900000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,101.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Magnolias Waterfront Residences,Khlong San,25230000.0,393369.0,0.0,26.85,3.06,-4.02,2.0,2.0,102.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Magnolias Waterfront Residences,Khlong San,115800000.0,393369.0,0.0,26.85,3.06,-4.02,3.0,5.0,285.0,70.0,2.0,2017.0,1,1,1,1,1,1,1,1,1,0,0,0,2000.0,1400.0,0,0
Hive Sathorn,Khlong San,4300000.0,116426.0,0.0,-2.73,4.34,2.43,1.0,1.0,45.0,31.0,1.0,2010.0,1,1,1,1,1,1,1,1,1,0,0,1,120.0,2300.0,1,0
The Residences At Mandarin Oriental,Khlong San,485966000.0,553382.0,0.0,19.22,3.38,-5.12,4.0,7.0,710.0,51.0,1.0,2018.0,1,1,1,1,1,1,1,1,1,1,1,1,2000.0,1400.0,0,0
Villa Sathorn,Khlong San,5500000.0,113786.0,0.0,0.05,3.89,1.65,1.0,1.0,49.0,40.0,1.0,2010.0,1,1,1,1,1,1,1,1,1,1,0,0,490.0,2100.0,1,0
The River,Khlong San,183000000.0,286344.0,27.79,28.01,2.22,-10.79,,,588.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Nye by Sansiri,Khlong San,4235000.0,130818.0,0.0,-0.77,4.0,-7.43,1.0,1.0,32.0,30.0,2.0,2015.0,1,1,1,1,1,0,1,1,0,0,0,1,280.0,2800.0,1,0
The River Side,Khlong San,65000000.0,218035.0,0.0,4.73,3.95,-4.02,3.0,4.0,226.0,29.0,1.0,2015.0,1,1,1,1,1,1,1,1,1,1,1,1,1600.0,1700.0,0,0
The River,Khlong San,28500000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,134.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,27900000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,114.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,13200000.0,286344.0,27.79,28.01,2.22,-10.79,1.0,1.0,67.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
The River,Khlong San,21000000.0,286344.0,27.79,28.01,2.22,-10.79,2.0,2.0,100.0,74.0,2.0,2010.0,1,1,1,1,1,1,1,1,0,1,1,1,1600.0,1500.0,0,0
Bangkok Feliz @ Krungthonburi Station,Khlong San,3190000.0,129191.0,0.0,16.23,3.91,3.95,1.0,1.0,29.95,8.0,1.0,2015.0,1,1,1,1,1,0,1,1,1,0,0,0,1200.0,2000.0,0,0
